financial_year,state_code,state,month,month_date,intrastate_suppliers,intrastate_ewb_count,intrastate_assessable_value,interstate_out_suppliers,interstate_out_ewb_count,interstate_out_assessable_value,interstate_in_suppliers,interstate_in_ewb_count,interstate_in_assessable_value
2021-22,21,Odisha,2021-07,2021-07-01,14399.0,818876.0,20385.514,5979.0,234241.0,26898.3232,30952.0,384203.0,16270.090900000001
2021-22,22,Chhattisgarh,2021-07,2021-07-01,5254.0,228289.0,7710.166899999999,7751.0,150041.0,15417.1005,23678.0,372085.0,13613.203000000001
2021-22,23,Madhya Pradesh,2021-07,2021-07-01,17077.0,527883.0,11663.220500000001,20047.0,400962.0,22366.7029,69795.0,878683.0,29211.3977
2021-22,24,Gujarat,2021-07,2021-07-01,139322.0,3919057.0,112498.4677,128253.0,3465662.0,110368.01539999999,130934.0,1899336.0,83704.8811
2021-22,25,Daman and Diu,2021-07,2021-07-01,0.0,0.0,0.0,3.0,5.0,0.043,11.0,85.0,1.3659999999999999
2021-22,26,Dadra and Nagar Haveli,2021-07,2021-07-01,2745.0,116985.0,4385.303400000001,3659.0,389070.0,15844.991000000002,5104.0,173028.0,11967.0443
2021-22,27,Maharashtra,2021-07,2021-07-01,125142.0,5723161.0,143452.93480000002,103861.0,3604279.0,133612.1772,186615.0,2604255.0,122236.02130000001
2021-22,29,Karnataka,2021-07,2021-07-01,93232.0,3968116.0,70965.36230000001,48371.0,1967649.0,58951.9255,106858.0,1751697.0,62644.0953
2021-22,30,Goa,2021-07,2021-07-01,1646.0,73140.0,1516.0179,1509.0,59832.0,4407.9348,6440.0,100099.0,3757.5656
2021-22,31,Lakshadweep,2021-07,2021-07-01,0.0,0.0,0.0,2.0,2.0,0.0482,46.0,347.0,4.923
2021-22,32,Kerala,2021-07,2021-07-01,37282.0,1285586.0,20040.9941,13731.0,165568.0,8919.8674,49628.0,570769.0,17641.9211
2021-22,33,Tamil Nadu,2021-07,2021-07-01,82530.0,4358184.0,87268.746,68184.0,2349192.0,77746.1971,109606.0,1715172.0,72117.6425
2021-22,34,Puducherry,2021-07,2021-07-01,959.0,38207.0,1049.3392999999999,1806.0,102150.0,3198.0745,5278.0,101788.0,2959.8789
2021-22,35,ANDAMAN AND NICOBAR,2021-07,2021-07-01,30.0,640.0,14.359300000000001,53.0,297.0,23.2635,882.0,7691.0,183.8863
2021-22,36,Telangana,2021-07,2021-07-01,39142.0,2015616.0,35558.290499999996,30614.0,728767.0,29670.107999999997,60864.0,1201939.0,40672.3798
2021-22,37,Andhra Pradesh,2021-07,2021-07-01,31553.0,1570930.0,28071.846400000002,20511.0,429532.0,34433.4019,70061.0,908946.0,33326.8676
2021-22,38,Ladakh,2021-07,2021-07-01,31.0,474.0,14.300999999999998,30.0,318.0,11.139100000000001,1232.0,13413.0,379.662
2021-22,97,Other Territory,2021-07,2021-07-01,4.0,122.0,39.414899999999996,21.0,2857.0,599.7498,188.0,10049.0,1910.5532
2021-22,01,Jammu and Kashmir,2021-06,2021-06-01,4909.0,179645.0,3154.1967999999997,2783.0,36682.0,2911.5004,17698.0,189551.0,6184.6986
2021-22,02,Himachal Pradesh,2021-06,2021-06-01,7584.0,250939.0,5126.6491,4996.0,247483.0,11203.6317,20148.0,279156.0,9560.751400000001
2021-22,03,Punjab,2021-06,2021-06-01,59816.0,1586484.0,37477.215299999996,44098.0,752354.0,25295.3531,65314.0,799448.0,27839.8606
2021-22,04,Chandigarh,2021-06,2021-06-01,2041.0,26534.0,351.75800000000004,4705.0,72964.0,1463.8635000000002,7639.0,101442.0,2391.1899
2021-22,05,Uttarakhand,2021-06,2021-06-01,10699.0,461113.0,8318.643199999999,7706.0,285821.0,15356.4498,21311.0,347831.0,12198.258999999998
2021-22,06,Haryana,2021-06,2021-06-01,63670.0,2546109.0,48372.063899999994,56809.0,2541092.0,61892.33349999999,92681.0,1713913.0,59101.372800000005
2021-22,07,Delhi,2021-06,2021-06-01,57230.0,770466.0,29952.748399999997,109934.0,1311575.0,37568.2786,108014.0,1234486.0,41329.1932
2021-22,08,Rajasthan,2021-06,2021-06-01,59212.0,1299581.0,32821.9856,46057.0,1080138.0,32946.3389,87164.0,945530.0,38799.5508
2021-22,09,Uttar Pradesh,2021-06,2021-06-01,106754.0,3112843.0,65718.8462,71281.0,1168945.0,52004.944800000005,164584.0,1880724.0,66165.0889
2021-22,10,Bihar,2021-06,2021-06-01,6621.0,431882.0,9048.155,6163.0,66766.0,2888.8387,49769.0,556020.0,14638.3721
2021-22,11,Sikkim,2021-06,2021-06-01,121.0,3595.0,60.1926,133.0,5470.0,2689.7810999999997,1353.0,24773.0,1049.3853
2021-22,12,Arunachal Pradesh,2021-06,2021-06-01,125.0,1728.0,41.0112,165.0,1149.0,79.0089,2537.0,24580.0,493.51410000000004
2021-22,13,Nagaland,2021-06,2021-06-01,89.0,1037.0,50.6054,185.0,1241.0,64.6042,1995.0,24852.0,448.74050000000005
2021-22,14,Manipur,2021-06,2021-06-01,53.0,2899.0,50.216300000000004,73.0,339.0,26.064899999999998,2032.0,30617.0,560.0104
2021-22,15,Mizoram,2021-06,2021-06-01,26.0,514.0,13.166400000000001,55.0,179.0,22.699099999999998,1451.0,22030.0,358.973
2021-22,16,Tripura,2021-06,2021-06-01,1139.0,23474.0,491.3441,321.0,1818.0,195.4955,3509.0,27227.0,696.8126
2021-22,17,Meghalaya,2021-06,2021-06-01,258.0,7089.0,174.68650000000002,333.0,22150.0,502.9533,2668.0,28169.0,693.1861
2021-22,18,Assam,2021-06,2021-06-01,10054.0,350000.0,6910.3643,8121.0,163322.0,5531.7585,19509.0,206516.0,7554.5683
2021-22,19,West Bengal,2021-06,2021-06-01,35247.0,1359803.0,37262.0385,31996.0,565733.0,29364.5183,50955.0,896071.0,35462.6532
2021-22,20,Jharkhand,2021-06,2021-06-01,8230.0,409406.0,9868.9781,6606.0,167759.0,13077.455600000001,23068.0,289555.0,11913.4676
2021-22,21,Odisha,2021-06,2021-06-01,12888.0,797543.0,19372.736100000002,5378.0,235388.0,26429.0798,26851.0,301083.0,14621.4191
2021-22,22,Chhattisgarh,2021-06,2021-06-01,5250.0,244195.0,8424.1075,7400.0,150642.0,15132.0445,22435.0,324320.0,13626.297199999999
2021-22,23,Madhya Pradesh,2021-06,2021-06-01,15972.0,482641.0,11041.913999999999,18670.0,369791.0,20217.8122,64843.0,707165.0,26283.3592
2021-22,24,Gujarat,2021-06,2021-06-01,133036.0,3582032.0,104331.3266,120295.0,2802738.0,101167.859,120122.0,1553922.0,80006.2973
2021-22,25,Daman and Diu,2021-06,2021-06-01,0.0,0.0,0.0,1.0,2.0,0.0263,8.0,76.0,1.6216
2021-22,26,Dadra and Nagar Haveli,2021-06,2021-06-01,2623.0,101314.0,4059.3590000000004,3582.0,324517.0,14072.3325,4999.0,157264.0,11276.4668
2021-22,27,Maharashtra,2021-06,2021-06-01,118247.0,5130058.0,133541.70140000002,95007.0,3031412.0,118551.1174,174262.0,2292188.0,114072.987
2021-22,29,Karnataka,2021-06,2021-06-01,76837.0,2972698.0,55793.654800000004,39621.0,1449486.0,51168.23360000001,86562.0,1217330.0,53158.903600000005
2021-22,30,Goa,2021-06,2021-06-01,1556.0,61583.0,1057.1369,1390.0,52247.0,4012.1507,5822.0,89666.0,3850.1414
2021-22,31,Lakshadweep,2021-06,2021-06-01,0.0,0.0,0.0,2.0,2.0,0.0525,24.0,221.0,5.0313
2021-22,32,Kerala,2021-06,2021-06-01,33698.0,1035300.0,16520.0409,11235.0,116207.0,7029.925200000001,40474.0,380710.0,14520.693700000002
2021-22,33,Tamil Nadu,2021-06,2021-06-01,67012.0,3175941.0,65415.9816,54290.0,1710210.0,61010.627,87668.0,1222006.0,61789.374800000005
2021-22,34,Puducherry,2021-06,2021-06-01,860.0,30519.0,1337.2689,1649.0,82947.0,3188.2228000000005,4634.0,78212.0,2702.3487
2021-22,35,ANDAMAN AND NICOBAR,2021-06,2021-06-01,20.0,427.0,15.886400000000002,30.0,89.0,14.1429,605.0,4514.0,112.9469
2021-22,36,Telangana,2021-06,2021-06-01,36315.0,1743132.0,32061.5443,28152.0,639601.0,29421.057,54897.0,1007823.0,36224.9951
2021-22,37,Andhra Pradesh,2021-06,2021-06-01,28869.0,1365012.0,24180.545299999998,18215.0,374330.0,31198.525,60748.0,710754.0,31477.0322
2021-22,38,Ladakh,2021-06,2021-06-01,34.0,400.0,22.8813,22.0,241.0,8.815900000000001,1078.0,11400.0,403.92589999999996
2021-22,97,Other Territory,2021-06,2021-06-01,6.0,136.0,52.9566,24.0,2355.0,739.6819,180.0,9281.0,1998.1034
2021-22,01,Jammu and Kashmir,2021-05,2021-05-01,3664.0,117635.0,2445.2191000000003,2056.0,28256.0,2552.0411,12446.0,106195.0,4659.8325
2021-22,02,Himachal Pradesh,2021-05,2021-05-01,6749.0,203926.0,4540.3711,4313.0,220040.0,10144.233,14915.0,211825.0,8729.1787
2021-22,03,Punjab,2021-05,2021-05-01,55508.0,1281716.0,31568.7636,34986.0,520950.0,21145.4557,53199.0,616083.0,23614.0055
2021-22,04,Chandigarh,2021-05,2021-05-01,1689.0,17892.0,247.71580000000003,4102.0,59607.0,1318.1716000000001,6158.0,70577.0,1869.4154999999998
2021-22,05,Uttarakhand,2021-05,2021-05-01,8866.0,308178.0,6788.326,6249.0,220109.0,12465.3943,15394.0,261182.0,10392.2483
2021-22,06,Haryana,2021-05,2021-05-01,51869.0,1583140.0,31736.2579,44891.0,1816331.0,45393.2571,69183.0,1199702.0,46529.4575
2021-22,07,Delhi,2021-05,2021-05-01,32506.0,387048.0,17334.2125,62577.0,687913.0,26011.0835,64732.0,668223.0,29364.087799999998
2021-22,08,Rajasthan,2021-05,2021-05-01,44457.0,812837.0,24194.2874,33367.0,673457.0,25835.6553,56136.0,560659.0,28612.285
2021-22,09,Uttar Pradesh,2021-05,2021-05-01,82199.0,2263064.0,51680.2254,50428.0,774136.0,39159.5798,117948.0,1253187.0,52559.4486
2021-22,10,Bihar,2021-05,2021-05-01,5525.0,340056.0,7221.993399999999,4410.0,48623.0,2503.0338,40063.0,407577.0,12184.660800000001
2021-22,11,Sikkim,2021-05,2021-05-01,109.0,3149.0,52.04859999999999,122.0,5976.0,2652.2646000000004,1194.0,20959.0,1015.4973
2021-22,12,Arunachal Pradesh,2021-05,2021-05-01,115.0,1445.0,30.702199999999998,164.0,908.0,63.559,2305.0,19081.0,442.54040000000003
2021-22,13,Nagaland,2021-05,2021-05-01,78.0,514.0,38.3682,186.0,1253.0,55.21810000000001,1749.0,18221.0,402.0238
2021-22,14,Manipur,2021-05,2021-05-01,45.0,2452.0,54.5186,66.0,437.0,23.3418,1776.0,23016.0,468.5328
2021-22,15,Mizoram,2021-05,2021-05-01,29.0,603.0,14.538900000000002,40.0,158.0,18.1444,1200.0,15390.0,267.9644
2021-22,16,Tripura,2021-05,2021-05-01,1112.0,21214.0,416.2862,304.0,1669.0,181.68169999999998,3450.0,26058.0,689.9633
2021-22,17,Meghalaya,2021-05,2021-05-01,239.0,5110.0,138.442,319.0,23412.0,501.7002,2149.0,21311.0,657.852
2021-22,18,Assam,2021-05,2021-05-01,9824.0,322694.0,6299.2811,7499.0,127497.0,4683.4756,17395.0,179198.0,7805.785699999999
2021-22,19,West Bengal,2021-05,2021-05-01,30788.0,1122686.0,30810.2831,26548.0,400754.0,24486.012799999997,41604.0,680784.0,30487.2034
2021-22,20,Jharkhand,2021-05,2021-05-01,7197.0,313717.0,8213.2433,5918.0,163704.0,12053.2869,17675.0,223331.0,9718.989399999999
2021-22,21,Odisha,2021-05,2021-05-01,11548.0,719429.0,17871.4705,4382.0,209684.0,23541.9154,22585.0,235521.0,12074.085700000001
2021-22,22,Chhattisgarh,2021-05,2021-05-01,4328.0,172556.0,7008.616,5944.0,128815.0,13666.031799999999,15959.0,202974.0,10840.8057
2021-22,23,Madhya Pradesh,2021-05,2021-05-01,11429.0,286367.0,8120.8672,13776.0,289261.0,17349.197,42758.0,422186.0,20354.474299999998
2021-22,24,Gujarat,2021-05,2021-05-01,115453.0,2747070.0,87850.9838,94019.0,1710317.0,86014.0393,89210.0,1120574.0,68892.99530000001
2021-22,25,Daman and Diu,2021-05,2021-05-01,0.0,0.0,0.0,3.0,6.0,0.041299999999999996,5.0,94.0,1.3237999999999999
2021-22,26,Dadra and Nagar Haveli,2021-05,2021-05-01,2474.0,89649.0,3497.4552000000003,3372.0,270757.0,12450.614,4440.0,136538.0,10062.2657
2021-22,27,Maharashtra,2021-05,2021-05-01,104073.0,4047626.0,113583.9713,78729.0,2379551.0,100938.9982,132656.0,1657229.0,102016.85119999999
2021-22,29,Karnataka,2021-05,2021-05-01,56422.0,2182293.0,39285.9341,28705.0,1112234.0,38981.2479,63150.0,864288.0,42332.3287
2021-22,30,Goa,2021-05,2021-05-01,1330.0,45458.0,957.8588000000001,1137.0,44226.0,3643.9761,4667.0,75162.0,3457.1724
2021-22,31,Lakshadweep,2021-05,2021-05-01,0.0,0.0,0.0,1.0,1.0,0.0262,18.0,159.0,2.7136
2021-22,32,Kerala,2021-05,2021-05-01,23976.0,524409.0,9407.1527,7681.0,70597.0,5093.8471,29279.0,231852.0,10015.679100000001
2021-22,33,Tamil Nadu,2021-05,2021-05-01,57252.0,2359094.0,47590.3994,42000.0,1133230.0,47741.12730000001,68438.0,992440.0,55740.3002
2021-22,34,Puducherry,2021-05,2021-05-01,736.0,22681.0,760.2402000000001,1350.0,66715.0,2288.3948,3289.0,58044.0,2409.2455
2021-22,35,ANDAMAN AND NICOBAR,2021-05,2021-05-01,24.0,376.0,15.6,33.0,177.0,14.8023,552.0,3608.0,98.4575
2021-22,36,Telangana,2021-05,2021-05-01,32175.0,1441252.0,26382.3452,23690.0,534293.0,24445.121499999997,44782.0,813049.0,31299.8086
2021-22,37,Andhra Pradesh,2021-05,2021-05-01,26511.0,1063148.0,20839.033,15346.0,311599.0,27903.6858,49596.0,558416.0,26511.2225
2021-22,38,Ladakh,2021-05,2021-05-01,27.0,420.0,16.8985,19.0,156.0,3.9795999999999996,774.0,7816.0,250.1667
2021-22,97,Other Territory,2021-05,2021-05-01,8.0,175.0,659.1347000000001,28.0,2401.0,710.4528,197.0,8996.0,1531.4085
2021-22,01,Jammu and Kashmir,2021-04,2021-04-01,5101.0,183787.0,3227.2358000000004,2519.0,33182.0,2475.826,18453.0,197813.0,6284.535699999999
2021-22,02,Himachal Pradesh,2021-04,2021-04-01,7967.0,262751.0,6042.8619,4984.0,241188.0,10768.2989,21525.0,302548.0,9605.1339
2021-22,03,Punjab,2021-04,2021-04-01,61961.0,1594888.0,37843.8782,45104.0,826358.0,26061.9399,65432.0,838816.0,27891.032400000004
2021-22,04,Chandigarh,2021-04,2021-04-01,2052.0,27423.0,382.7428,4804.0,79506.0,1529.65,7757.0,106389.0,2341.8714999999997
2021-22,05,Uttarakhand,2021-04,2021-04-01,11281.0,540875.0,9695.3642,7729.0,298516.0,15962.441499999999,23669.0,433212.0,13735.4025
2021-22,06,Haryana,2021-04,2021-04-01,64662.0,2680840.0,49620.541600000004,56787.0,2599535.0,63114.8887,92283.0,1801348.0,61414.86519999999
2021-22,07,Delhi,2021-04,2021-04-01,51636.0,610341.0,21405.309900000004,106489.0,1214757.0,33171.3263,102442.0,1193522.0,37381.5614
2021-22,08,Rajasthan,2021-04,2021-04-01,62168.0,1289385.0,34753.716400000005,45712.0,1150215.0,33896.9669,89558.0,1096710.0,39783.068999999996
2021-22,09,Uttar Pradesh,2021-04,2021-04-01,106897.0,3085167.0,65837.7772,71250.0,1236223.0,51331.9898,168255.0,2198127.0,69166.1911
2021-22,10,Bihar,2021-04,2021-04-01,7020.0,444339.0,9454.7197,6423.0,70881.0,2956.15,55763.0,804653.0,17311.4053
2021-22,11,Sikkim,2021-04,2021-04-01,129.0,4359.0,83.94,176.0,7019.0,2696.9939,1721.0,32217.0,1016.0754
2021-22,12,Arunachal Pradesh,2021-04,2021-04-01,130.0,2448.0,53.1621,204.0,1478.0,93.26469999999999,2811.0,32166.0,638.4455
2021-22,13,Nagaland,2021-04,2021-04-01,123.0,1566.0,54.8446,259.0,2091.0,107.5716,2418.0,30440.0,610.3263
2021-22,14,Manipur,2021-04,2021-04-01,66.0,4085.0,69.1304,97.0,567.0,19.5213,2575.0,40135.0,788.9897
2021-22,15,Mizoram,2021-04,2021-04-01,60.0,911.0,15.706199999999999,77.0,490.0,117.3919,1779.0,27744.0,497.99660000000006
2021-22,16,Tripura,2021-04,2021-04-01,1207.0,29475.0,534.1609,377.0,2349.0,243.7394,4026.0,36855.0,947.2012
2021-22,17,Meghalaya,2021-04,2021-04-01,335.0,12351.0,234.2459,423.0,32651.0,653.8475,3466.0,43825.0,1011.4749
2021-22,18,Assam,2021-04,2021-04-01,11625.0,462441.0,8545.5028,9404.0,198937.0,6189.6476,23957.0,294931.0,10421.2624
2021-22,19,West Bengal,2021-04,2021-04-01,40000.0,1655563.0,44045.9575,37862.0,728182.0,32482.0995,59056.0,1047510.0,39109.8459
2021-22,20,Jharkhand,2021-04,2021-04-01,8796.0,444297.0,10645.9095,7681.0,215773.0,13391.7197,24606.0,387296.0,12544.7618
2021-22,21,Odisha,2021-04,2021-04-01,14369.0,894330.0,19671.633700000002,5813.0,231830.0,23782.763199999998,30475.0,394543.0,18840.906000000003
2021-22,22,Chhattisgarh,2021-04,2021-04-01,4091.0,159809.0,6537.0126,6123.0,139816.0,14140.1119,17824.0,239940.0,10463.5209
2021-22,23,Madhya Pradesh,2021-04,2021-04-01,14620.0,367664.0,9746.118199999999,16954.0,361112.0,19108.4914,59720.0,666435.0,24441.2422
2021-22,24,Gujarat,2021-04,2021-04-01,129106.0,3293021.0,98996.5222,121492.0,3758570.0,100937.9975,114895.0,1469013.0,77888.7558
2021-22,25,Daman and Diu,2021-04,2021-04-01,0.0,0.0,0.0,3.0,15.0,0.0967,6.0,88.0,4.3669
2021-22,26,Dadra and Nagar Haveli,2021-04,2021-04-01,2615.0,102352.0,3865.0457,3551.0,337187.0,13667.866000000002,4844.0,158574.0,11770.0804
2021-22,27,Maharashtra,2021-04,2021-04-01,112291.0,4674344.0,123196.35539999999,97899.0,3476756.0,119334.53779999999,156290.0,1951500.0,107801.51220000001
2021-22,29,Karnataka,2021-04,2021-04-01,89399.0,3591660.0,61943.3909,44808.0,1639141.0,51798.6496,101001.0,1600704.0,57193.3684
2021-22,30,Goa,2021-04,2021-04-01,1613.0,75458.0,1327.3935000000001,1454.0,59640.0,4327.4992999999995,6591.0,104042.0,3941.0447999999997
2021-22,31,Lakshadweep,2021-04,2021-04-01,1.0,1.0,0.065,2.0,7.0,0.17739999999999997,41.0,467.0,6.6427
2021-22,32,Kerala,2021-04,2021-04-01,38462.0,1328259.0,20594.2417,13535.0,148692.0,7529.1389,51119.0,612370.0,17533.1364
2021-22,33,Tamil Nadu,2021-04,2021-04-01,81947.0,4104988.0,80772.2963,65244.0,1806333.0,68733.3882,104206.0,1752439.0,71119.5843
2021-22,34,Puducherry,2021-04,2021-04-01,953.0,34868.0,897.6592999999999,1803.0,96213.0,2948.2919,5015.0,97422.0,2878.5674
2021-22,35,ANDAMAN AND NICOBAR,2021-04,2021-04-01,39.0,971.0,22.929699999999997,59.0,217.0,24.5686,888.0,9190.0,210.65220000000002
2021-22,36,Telangana,2021-04,2021-04-01,38027.0,1848657.0,31316.9166,29845.0,657883.0,27520.777400000003,56576.0,1105713.0,38448.4477
2021-22,37,Andhra Pradesh,2021-04,2021-04-01,32426.0,1448788.0,25479.4365,20163.0,418812.0,31769.527400000003,65415.0,869644.0,33436.6004
2021-22,38,Ladakh,2021-04,2021-04-01,15.0,87.0,19.3657,9.0,18.0,1.0227,613.0,4532.0,131.9266
2021-22,97,Other Territory,2021-04,2021-04-01,9.0,233.0,992.2983,28.0,2855.0,730.5989,204.0,9168.0,1708.3757
2022-23,01,Jammu and Kashmir,2023-03,2023-03-01,8140.0,303509.0,5733.0938,3440.0,45254.0,3123.1856,22691.0,272040.0,8447.1184
2022-23,02,Himachal Pradesh,2023-03,2023-03-01,10103.0,339519.0,7643.505999999999,6253.0,329994.0,14672.203500000001,25241.0,374947.0,13188.2245
2022-23,03,Punjab,2023-03,2023-03-01,77991.0,2157236.0,57596.5587,53925.0,1127338.0,38319.1429,78022.0,1139152.0,40932.6564
2022-23,04,Chandigarh,2023-03,2023-03-01,2638.0,30586.0,517.8498000000001,5578.0,99933.0,2247.4659,9355.0,155745.0,3728.7702000000004
2022-23,05,Uttarakhand,2023-03,2023-03-01,15536.0,745559.0,14495.0327,10297.0,425875.0,24092.9129,30680.0,587040.0,19367.6549
2022-23,06,Haryana,2023-03,2023-03-01,85274.0,3634895.0,70384.77900000001,72170.0,4015107.0,99540.0183,113940.0,2388400.0,94680.09939999999
2022-23,07,Delhi,2023-03,2023-03-01,83038.0,1269483.0,48178.65059999999,137433.0,1948308.0,58577.0584,140393.0,2385143.0,67594.3892
2022-23,08,Rajasthan,2023-03,2023-03-01,69652.0,1779626.0,52623.3303,56696.0,1562065.0,50181.173200000005,110268.0,1555594.0,60888.2783
2022-23,09,Uttar Pradesh,2023-03,2023-03-01,149464.0,4870641.0,102387.25880000001,96487.0,2015317.0,80985.8352,217032.0,3149933.0,109581.84419999999
2022-23,10,Bihar,2023-03,2023-03-01,11771.0,744281.0,14747.266000000001,9806.0,121870.0,4586.937800000001,66960.0,939366.0,22931.106499999998
2022-23,11,Sikkim,2023-03,2023-03-01,174.0,13212.0,250.2971,221.0,8244.0,3168.8105,2794.0,55092.0,1355.1898
2022-23,12,Arunachal Pradesh,2023-03,2023-03-01,322.0,8304.0,196.0948,318.0,2439.0,168.3309,4103.0,48863.0,1310.8036
2022-23,13,Nagaland,2023-03,2023-03-01,240.0,4601.0,159.9995,384.0,9609.0,277.03770000000003,2830.0,41311.0,831.0802
2022-23,14,Manipur,2023-03,2023-03-01,184.0,6396.0,217.6388,191.0,1235.0,50.517399999999995,3154.0,47461.0,1154.0569
2022-23,15,Mizoram,2023-03,2023-03-01,66.0,2272.0,36.6254,122.0,642.0,33.2975,2194.0,33875.0,694.2096
2022-23,16,Tripura,2023-03,2023-03-01,1751.0,46026.0,870.7177,565.0,3239.0,280.2328,4781.0,44529.0,1208.7142999999999
2022-23,17,Meghalaya,2023-03,2023-03-01,529.0,21960.0,579.1186,589.0,45283.0,1079.0042999999998,3978.0,54798.0,1649.6501999999998
2022-23,18,Assam,2023-03,2023-03-01,15590.0,661510.0,13043.412900000001,11807.0,245369.0,8498.1289,30961.0,432078.0,15748.0236
2022-23,19,West Bengal,2023-03,2023-03-01,55633.0,2687691.0,65878.9668,47225.0,1135878.0,48878.4843,72858.0,1356769.0,55295.5862
2022-23,20,Jharkhand,2023-03,2023-03-01,11898.0,702107.0,19285.0403,9553.0,289975.0,22407.320200000002,30295.0,541537.0,20857.8545
2022-23,21,Odisha,2023-03,2023-03-01,19845.0,1307624.0,30057.096800000003,8112.0,344044.0,35792.6896,38146.0,534171.0,28067.0058
2022-23,22,Chhattisgarh,2023-03,2023-03-01,7454.0,372361.0,12789.4951,9587.0,218712.0,22067.293999999998,26927.0,496838.0,20779.2637
2022-23,23,Madhya Pradesh,2023-03,2023-03-01,28182.0,1053290.0,24224.931800000002,24286.0,613141.0,31492.537999999997,80556.0,1130856.0,40383.3833
2022-23,24,Gujarat,2023-03,2023-03-01,174925.0,5383214.0,159574.7442,148408.0,5205849.0,158968.2017,148247.0,2147894.0,115031.7102
2022-23,25,Daman and Diu,2023-03,2023-03-01,0.0,0.0,0.0,1.0,2.0,0.0173,15.0,33.0,1.9404
2022-23,26,Dadra and Nagar Haveli,2023-03,2023-03-01,3141.0,136068.0,6175.9448,3997.0,481223.0,21637.333599999998,5761.0,205147.0,16557.5276
2022-23,27,Maharashtra,2023-03,2023-03-01,169339.0,9005218.0,225412.1361,125766.0,4924456.0,187907.14579999997,222009.0,3408640.0,174562.753
2022-23,29,Karnataka,2023-03,2023-03-01,121243.0,5946483.0,108278.8008,58783.0,2369420.0,85953.3502,127874.0,2372219.0,90777.8793
2022-23,30,Goa,2023-03,2023-03-01,2142.0,118241.0,2179.4682000000003,1933.0,74813.0,5984.5073,8516.0,139526.0,5661.9614
2022-23,31,Lakshadweep,2023-03,2023-03-01,0.0,0.0,0.0,2.0,2.0,0.023799999999999998,62.0,595.0,8.1649
2022-23,32,Kerala,2023-03,2023-03-01,48732.0,2056332.0,30210.1779,18085.0,204237.0,10516.683200000001,62121.0,900712.0,24065.617299999998
2022-23,33,Tamil Nadu,2023-03,2023-03-01,125664.0,6883251.0,136192.7618,79637.0,2635711.0,111056.14300000001,127524.0,2393893.0,110274.3324
2022-23,34,Puducherry,2023-03,2023-03-01,1306.0,51840.0,2506.9707,2218.0,129934.0,4892.1413,6193.0,137064.0,4044.092
2022-23,35,ANDAMAN AND NICOBAR,2023-03,2023-03-01,67.0,2938.0,70.9034,121.0,528.0,71.6958,1229.0,13904.0,335.39779999999996
2022-23,36,Telangana,2023-03,2023-03-01,51291.0,2702577.0,53745.0606,35518.0,861512.0,45541.760700000006,69261.0,1348051.0,51060.8051
2022-23,37,Andhra Pradesh,2023-03,2023-03-01,40139.0,2141078.0,37980.074,24156.0,559948.0,46084.9334,73957.0,1064539.0,44100.696299999996
2022-23,38,Ladakh,2023-03,2023-03-01,81.0,758.0,20.6076,22.0,52.0,4.2581,514.0,3737.0,169.89970000000002
2022-23,97,Other Territory,2023-03,2023-03-01,9.0,133.0,54.671899999999994,33.0,2740.0,755.8004,371.0,11533.0,3075.2003999999997
2022-23,01,Jammu and Kashmir,2023-02,2023-02-01,7179.0,229467.0,4106.0872,2898.0,35680.0,2553.1451,19651.0,204109.0,6535.9082
2022-23,02,Himachal Pradesh,2023-02,2023-02-01,9304.0,277918.0,6370.2392,5901.0,276586.0,12668.9301,23603.0,326516.0,11103.988899999998
2022-23,03,Punjab,2023-02,2023-02-01,72943.0,1925793.0,49798.325899999996,51054.0,982175.0,32941.1254,76214.0,1044211.0,36203.2979
2022-23,04,Chandigarh,2023-02,2023-02-01,2426.0,26690.0,442.23220000000003,5260.0,85421.0,1883.5392000000002,8913.0,135605.0,3002.1321000000003
2022-23,05,Uttarakhand,2023-02,2023-02-01,14266.0,674690.0,12342.613500000001,9760.0,372938.0,19991.2775,29080.0,531745.0,17208.5312
2022-23,06,Haryana,2023-02,2023-02-01,79016.0,3343509.0,62028.6454,68805.0,3607198.0,87808.6728,110273.0,2208761.0,83156.24
2022-23,07,Delhi,2023-02,2023-02-01,76184.0,1118945.0,39001.2577,132754.0,1817041.0,50640.1071,135603.0,2179069.0,58796.4112
